,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
62578,389206,747,7,11/08/2013,0,0,0,0,0,103.11386
62579,574068,74,4,14/02/2013,802,1,0,0,0,6607.6533
62580,675755,362,5,18/07/2014,1084,1,1,0,0,9496.463
62581,437658,762,5,20/02/2015,443,1,1,0,0,4639.212
62582,265394,1097,6,05/04/2014,2010,1,0,0,0,7396.058
62583,415947,251,4,12/02/2015,2179,1,0,0,0,15686.406
62584,31305,758,1,30/06/2014,814,1,1,0,0,10482.822
62585,387354,799,7,28/07/2013,0,0,0,0,0,23.35978
62586,138167,1000,5,27/09/2013,762,1,1,0,0,8966.265
62587,447896,592,7,30/11/2014,0,0,0,0,0,130.9867
62588,293167,99,4,03/01/2013,342,1,0,0,1,3518.735
62589,570553,185,1,07/07/2014,503,1,0,0,0,4872.5464
62590,476194,479,5,08/05/2015,1523,1,1,0,0,12230.89
62591,90453,1021,2,10/12/2013,965,1,0,0,0,8012.194
62592,439651,158,6,03/08/2013,611,1,0,0,0,6557.25
62593,389795,231,5,25/01/2013,367,1,1,0,0,4423.8066
62594,582924,347,1,28/10/2013,292,1,0,0,1,3205.795
62595,685151,859,2,12/05/2015,676,1,0,0,0,5202.8735
62596,313216,1071,4,16/01/2014,646,1,0,0,0,5206.061
62597,224697,106,3,08/01/2014,855,1,1,0,0,8753.476
62598,144287,56,1,08/09/2014,567,1,0,0,0,5050.423
62599,528546,7,7,03/03/2013,0,0,0,0,0,1.3236086
62600,521371,331,1,13/07/2015,912,1,1,0,0,9632.339
62601,378916,869,2,15/07/2014,1047,1,1,0,0,9372.475
62602,460527,566,4,15/08/2013,578,1,1,0,0,4832.6553
62603,406531,517,7,10/08/2014,0,0,0,0,1,15.234097
62604,616144,64,4,05/09/2013,684,1,0,0,0,6285.336
62605,9341,666,5,27/02/2015,630,1,0,0,0,5426.6187
62606,259012,289,3,16/04/2014,683,1,1,0,1,7742.3237
62607,67800,518,5,11/10/2013,571,1,1,0,0,6228.146
62608,440118,100,1,07/04/2014,635,1,0,0,0,5876.9233
62609,328443,1016,2,01/04/2014,571,1,1,0,0,6864.146
62610,368991,1104,1,26/01/2015,487,1,1,0,0,6822.8657
62611,611815,443,3,01/01/2014,0,0,0,a,1,-111.074875
62612,702589,212,5,21/06/2013,484,1,1,0,0,5530.1343
62613,371217,551,7,15/06/2014,0,0,0,0,0,-119.76976
62614,468514,480,1,13/07/2015,769,1,1,0,0,8823.123
62615,590594,47,5,06/09/2013,791,1,0,0,0,5862.34
62616,362564,360,6,04/01/2014,585,1,0,0,0,6035.3945
62617,690219,987,2,15/10/2013,797,1,0,0,0,5918.8384
62618,626864,15,3,21/05/2014,588,1,1,0,0,5664.1035
62619,510515,662,6,28/06/2014,684,1,0,0,0,6810.8306
62620,427124,823,6,24/05/2014,421,1,0,0,0,4407.2173
62621,247411,713,1,02/12/2013,1766,1,1,0,0,17223.56
62622,546610,1025,3,26/11/2014,867,1,1,0,0,8238.021
62623,76415,1024,5,14/11/2014,823,1,1,0,0,7188.4077
62624,493369,586,1,22/06/2015,1923,1,0,0,0,12644.605
62625,673445,774,4,26/09/2013,765,1,1,0,0,6425.95
62626,552596,1100,1,04/03/2013,1054,1,1,0,0,8834.852
62627,77739,488,1,31/03/2014,469,1,1,0,0,6273.1924
62628,201919,769,1,17/06/2013,3157,1,1,0,0,11656.89
62629,642074,478,3,16/10/2013,623,1,0,0,0,5093.426
62630,342971,465,2,30/09/2014,695,1,1,0,0,6978.799
62631,303643,449,6,28/06/2014,1111,1,0,0,0,8747.354
62632,709930,143,2,30/12/2014,650,1,0,0,1,6513.832
62633,557584,301,7,06/04/2014,0,0,0,0,0,-129.85805
62634,684220,523,5,21/06/2013,2149,1,1,0,1,18360.777
62635,547775,458,6,02/03/2013,945,1,0,0,0,8168.0034
62636,109368,695,4,15/01/2015,528,1,1,0,0,6300.0967
62637,595,367,2,17/02/2015,571,1,1,0,0,7145.5034
62638,109500,6,1,22/09/2014,538,1,0,0,0,4581.3213
62639,542680,483,4,16/05/2013,800,1,1,0,1,7137.073
62640,577770,915,1,21/04/2014,0,0,0,b,1,17.842022
62641,105434,807,7,13/07/2014,0,0,0,0,0,176.42886
62642,247520,1102,4,09/05/2013,0,0,0,a,0,84.80512
62643,123927,169,6,09/11/2013,741,1,0,0,0,6762.13
62644,519201,950,1,13/10/2014,576,1,0,0,0,5193.289
62645,315256,269,5,15/03/2013,1238,1,0,0,0,8848.857
62646,480703,696,4,25/04/2013,1029,1,1,0,0,9087.016
62647,279778,1008,4,11/07/2013,660,1,0,0,1,4776.367
62648,257890,106,2,15/10/2013,696,1,0,0,0,6291.404
62649,252715,34,6,23/05/2015,873,1,0,0,0,8677.203
62650,697217,636,6,19/10/2013,635,1,0,0,0,5844.924
62651,659209,213,4,01/05/2014,0,0,1,a,0,116.36208
62652,674706,743,3,24/07/2013,332,1,0,0,1,3284.6108
62653,404154,440,6,22/02/2014,409,1,0,0,0,3630.7366
62654,533958,580,1,22/04/2013,1786,1,1,0,0,12502.551
62655,437927,679,7,24/05/2015,0,0,0,0,0,290.57162
62656,98962,509,2,28/10/2014,413,1,0,0,1,4463.972
62657,221973,400,1,30/12/2013,1723,1,0,0,1,12812.55
62658,561702,351,3,08/04/2015,476,1,0,0,1,5291.219
62659,747,262,4,26/03/2015,2794,1,0,0,0,15990.374
62660,514140,498,6,19/04/2014,814,1,0,0,0,6886.2285
62661,239822,272,2,29/07/2014,670,1,1,0,1,6823.8037
62662,571061,299,2,24/06/2014,674,1,0,0,0,5643.1753
62663,207296,954,1,06/10/2014,1247,1,1,0,1,11779.157
62664,270091,725,5,08/05/2015,712,1,1,0,0,7603.005
62665,640498,478,3,08/05/2013,780,1,0,0,0,6027.098
62666,130979,812,4,12/06/2014,745,1,0,0,0,5823.7163
62667,353491,514,7,10/05/2015,0,0,0,0,0,47.51524
62668,655533,794,1,15/12/2014,705,1,1,0,0,9287.012
62669,653322,452,4,10/04/2014,432,1,0,0,0,4346.724
62670,688727,324,7,09/06/2013,0,0,0,0,0,-107.558655
62671,668779,1084,5,26/12/2014,0,0,0,c,1,55.953033
62672,139763,455,1,01/12/2014,558,1,1,0,0,6830.804
62673,30273,1001,1,30/12/2013,920,1,0,0,1,7087.6157
62674,652870,975,5,22/11/2013,811,1,1,0,0,7899.2383
62675,527122,601,2,09/07/2013,340,1,0,0,1,3687.9563
62676,389878,697,3,10/06/2015,900,1,0,0,0,7810.498
62677,243151,1025,4,07/02/2013,932,1,1,0,0,7489.3325
62678,500203,700,1,28/04/2014,666,1,1,0,0,7326.358
62679,231794,350,6,20/06/2015,496,1,0,0,0,5688.2705
62680,248986,685,5,24/05/2013,785,1,0,0,0,6549.7095
62681,187511,440,5,21/03/2014,673,1,1,0,0,6279.433
62682,646538,688,5,04/01/2013,396,1,0,0,1,4044.7642
62683,558680,43,4,21/05/2015,625,1,1,0,0,6195.575
62684,117374,801,2,16/06/2015,556,1,1,0,0,6410.09
62685,87785,264,2,14/04/2015,1104,1,1,0,0,9736.639
62686,451525,495,1,29/12/2014,318,1,0,0,1,3723.68
62687,602640,152,5,29/11/2013,635,1,0,0,0,6754.235
62688,363516,1063,1,15/12/2014,804,1,1,0,0,10202.658
62689,431605,593,3,06/03/2013,1168,1,1,0,0,8699.542
62690,455696,75,5,01/11/2013,706,1,0,0,0,6551.5806
62691,467249,652,4,13/06/2013,687,1,0,0,0,5636.3174
62692,41367,866,3,09/01/2013,450,1,1,0,1,5476.809
62693,670654,845,6,10/05/2014,426,1,0,0,0,4300.809
62694,402403,444,5,06/06/2014,1461,1,1,0,0,11491.161
62695,30810,320,2,19/02/2013,2133,1,1,0,0,16489.174
62696,624855,290,6,31/08/2013,423,1,0,0,0,3805.6418
62697,13458,1068,4,09/04/2015,234,1,0,0,1,2914.9033
62698,477117,779,4,29/01/2015,750,1,1,0,0,6737.774
62699,459898,664,5,21/02/2014,718,1,1,0,0,6614.095
62700,177165,941,1,26/01/2015,697,1,1,0,0,8063.536
62701,352602,215,2,21/05/2013,480,1,0,0,1,4855.782
62702,677928,868,3,27/08/2014,517,1,0,0,1,4931.858
62703,60810,483,5,03/04/2015,0,0,1,b,0,-89.055824
62704,673844,917,2,11/06/2013,721,1,0,0,0,5577.461
62705,168534,423,4,11/12/2014,1670,1,0,0,0,10066.127
62706,497098,271,1,12/08/2013,1139,1,1,0,1,10965.929
62707,506330,644,4,05/06/2014,1075,1,1,0,0,9421.957
62708,225908,85,7,20/10/2013,1073,1,0,0,0,5993.8594
62709,282234,43,1,20/07/2015,551,1,0,0,1,4948.4565
62710,386018,33,4,23/05/2013,725,1,0,0,0,6682.3765
62711,406458,479,7,27/01/2013,0,0,0,0,0,-95.926956
62712,428118,250,7,12/05/2013,0,0,0,0,0,300.67926
62713,502093,923,4,05/06/2014,802,1,1,0,0,7530.522
62714,373397,945,5,01/11/2013,573,1,0,0,0,4642.9663
62715,465782,502,3,10/09/2014,1239,1,0,0,0,7833.9346
62716,618617,149,7,04/05/2014,0,0,0,0,0,-7.5484133
62717,308106,1001,6,08/03/2014,383,1,0,0,0,3417.6875
62718,31168,752,5,13/06/2014,435,1,0,0,0,4316.456
62719,40661,564,1,06/01/2014,603,1,1,0,1,7051.7236
62720,436044,1031,7,17/03/2013,0,0,0,0,0,-78.86709
62721,291004,384,3,26/02/2014,816,1,0,0,0,6928.9536
62722,524355,926,2,10/09/2013,561,1,1,0,0,6734.8804
62723,80477,872,1,13/07/2015,761,1,1,0,1,8784.726
62724,570011,73,2,08/10/2013,516,1,1,0,1,5060.1025
62725,29105,1070,6,14/02/2015,968,1,0,0,0,8152.2812
62726,443299,883,3,29/04/2015,538,1,1,0,0,5500.6313
62727,667178,346,7,15/02/2015,0,0,0,0,0,107.3043
62728,396622,753,3,03/04/2013,707,1,0,0,1,6264.6606
62729,608127,390,6,04/04/2015,1429,1,0,0,0,13316.448
62730,599531,751,7,09/02/2014,0,0,0,0,0,-2.3461864
62731,673647,295,4,04/09/2014,765,1,1,0,1,7163.4644
62732,356390,202,1,14/07/2014,603,1,1,0,0,7722.873
62733,486139,722,6,14/12/2013,2026,1,0,0,0,13549.496
62734,556471,616,2,16/04/2013,805,1,0,0,0,5684.4307
62735,473697,657,5,03/05/2013,840,1,1,0,0,8019.163
62736,316648,1059,7,02/06/2013,0,0,0,0,0,215.10222
62737,303275,84,2,15/07/2014,1434,1,1,0,1,13459.463
62738,580295,250,5,26/04/2013,662,1,1,0,0,7482.1743
62739,679434,1072,6,07/06/2014,427,1,0,0,0,3972.7046
62740,533877,886,4,29/05/2014,0,0,0,a,0,193.86836
62741,220435,393,2,19/08/2014,703,1,1,0,1,7879.9297
62742,365337,496,6,24/08/2013,814,1,0,0,0,6895.6646
62743,98922,438,7,14/09/2014,0,0,0,0,0,-94.80865
62744,507088,88,4,17/10/2013,559,1,0,0,0,4720.919
62745,32708,52,6,01/06/2013,577,1,0,0,0,7678.397
62746,609581,687,5,15/08/2014,685,1,0,0,1,6046.7954
62747,325538,903,5,24/01/2014,875,1,1,0,0,9879.859
62748,440927,586,3,11/09/2013,2481,1,1,0,0,16092.558
62749,410885,908,5,24/07/2015,361,1,0,0,0,3614.0574
62750,202778,50,2,22/07/2014,271,1,0,0,0,3018.6494
62751,448073,872,1,21/07/2014,678,1,0,0,1,6319.3477
62752,652169,764,3,14/08/2013,437,1,1,0,1,4504.882
62753,39159,127,6,23/02/2013,697,1,0,0,0,6161.1694
62754,158347,489,7,23/03/2014,0,0,0,0,0,37.947163
62755,699484,961,3,21/05/2014,652,1,1,0,0,6353.4565
62756,606750,659,4,28/02/2013,683,1,0,0,0,6160.8203
62757,274864,752,5,14/02/2014,429,1,0,0,0,4037.996
62758,48268,784,3,10/06/2015,628,1,0,0,0,5710.632
62759,390493,718,2,19/08/2014,921,1,1,0,1,9111.431
62760,355903,661,5,14/06/2013,549,1,0,0,0,5250.3315
62761,465748,645,5,31/10/2014,1595,1,0,0,0,12603.436
62762,488955,251,1,17/03/2014,2652,1,1,0,0,23635.549
62763,599207,560,7,24/05/2015,0,0,0,0,0,-159.24506
62764,49612,785,4,30/10/2014,643,1,0,0,0,5511.84
62765,709834,667,3,17/12/2014,968,1,1,0,0,10503.509
62766,602162,61,5,20/12/2013,830,1,1,0,0,10213.503
62767,172878,552,1,04/05/2015,1028,1,1,0,0,10631.136
62768,448329,30,7,07/12/2014,0,0,0,0,0,-29.492756
62769,417782,561,4,17/01/2013,569,1,0,0,0,4332.7754
62770,587588,293,6,11/04/2015,584,1,0,0,0,5708.9307
62771,25651,148,1,18/11/2013,967,1,1,0,0,10783.013
62772,19824,1007,6,28/03/2015,1036,1,0,0,0,7667.9204
62773,594183,742,4,27/02/2014,792,1,0,0,0,6429.313
62774,609814,541,5,19/09/2014,818,1,1,0,0,7797.5195
62775,565327,72,4,23/05/2013,470,1,0,0,1,4220.8633
62776,569394,218,7,12/01/2014,0,0,0,0,0,-62.419266
62777,517332,706,4,12/06/2014,484,1,0,0,1,4717.5674
62778,84640,451,1,15/12/2014,603,1,1,0,0,8234.601
62779,243200,1063,3,26/06/2013,429,1,0,0,1,3562.7915
62780,313667,669,3,01/07/2015,446,1,1,0,0,5514.9395
62781,414451,622,2,23/12/2014,771,1,0,0,1,7556.9507
62782,674753,939,6,26/10/2013,619,1,0,0,0,6242.1357
62783,370154,706,1,24/02/2014,453,1,0,0,0,4197.5957
62784,232953,761,1,14/10/2013,996,1,0,0,0,7475.506
62785,545557,205,6,16/11/2013,720,1,0,0,0,6193.1772
62786,646629,872,6,28/09/2013,648,1,0,0,0,6477.997
62787,351078,104,4,10/04/2014,1260,1,0,0,0,8602.119
62788,262687,418,5,02/08/2013,632,1,1,0,1,5708.893
62789,557657,944,6,09/05/2015,1440,1,0,0,0,9141.019
62790,228879,621,4,06/03/2014,1082,1,1,0,0,8681.795
62791,377923,576,5,08/05/2015,1029,1,1,0,0,9377.567
62792,250511,315,6,29/06/2013,270,1,0,0,0,2468.8909
62793,234386,1065,4,20/02/2014,558,1,1,0,0,5426.544
62794,458661,874,6,29/11/2014,591,1,0,0,0,6614.058
62795,603054,860,4,03/10/2013,0,0,0,a,1,-12.480313
62796,447693,274,4,03/01/2013,543,1,0,0,1,4556.885
62797,347076,393,1,23/06/2014,536,1,0,0,0,4992.523
62798,596257,789,4,25/04/2013,472,1,1,0,0,4225.1504
62799,219376,1001,5,07/03/2014,624,1,1,0,0,5657.593
62800,372720,771,2,03/03/2015,813,1,1,0,0,8311.833
62801,210835,284,6,14/02/2015,516,1,0,0,0,5174.7686
62802,218860,1076,5,22/05/2015,607,1,1,0,0,6068.0938
62803,683085,38,2,12/03/2013,306,1,0,0,0,2771.3413
62804,367862,1079,2,07/01/2014,887,1,1,0,1,9095.429
62805,65842,1046,7,27/10/2013,0,0,0,0,0,101.57241
62806,258659,1024,5,06/06/2014,885,1,1,0,0,7843.1187
62807,78317,853,7,27/07/2014,0,0,0,0,0,39.504593
62808,74710,656,2,21/07/2015,373,1,0,0,0,3771.5413
62809,696362,584,4,06/11/2014,427,1,1,0,0,4872.1465
62810,61456,960,6,18/07/2015,574,1,0,0,0,5379.4756
62811,146009,313,2,04/02/2014,834,1,1,0,0,8527.114
62812,387385,456,6,22/06/2013,786,1,0,0,0,6637.8413
62813,151633,70,6,09/03/2013,547,1,0,0,0,5149.548
62814,689135,376,6,10/08/2013,671,1,0,0,0,5650.6387
62815,338954,31,4,01/01/2015,0,0,0,a,1,-66.17762
62816,442589,62,3,25/09/2013,757,1,1,0,0,8195.186
62817,220327,133,2,10/02/2015,694,1,0,0,0,5711.808
62818,434183,430,7,02/03/2014,0,0,0,0,0,84.93853
62819,655081,1100,4,13/11/2014,668,1,1,0,0,5143.5103
62820,186486,1039,7,20/01/2013,0,0,0,0,0,-23.277737
62821,454235,117,4,07/05/2015,546,1,1,0,0,5797.6226
62822,304256,1042,3,17/07/2013,599,1,1,0,0,5602.083
62823,291296,63,3,03/07/2013,568,1,1,0,1,6611.437
62824,121429,756,6,30/11/2013,3804,1,0,0,0,24741.475
62825,493201,964,7,26/05/2013,0,0,0,0,0,-175.67699
62826,21950,1012,5,07/06/2013,526,1,1,0,0,5510.739
62827,543462,147,7,21/04/2013,0,0,0,0,0,-18.960794
62828,167978,223,5,08/03/2013,742,1,1,0,0,6658.223
62829,436506,475,5,20/03/2015,965,1,1,0,0,7807.1377
62830,339069,446,1,16/02/2015,273,1,1,0,0,2945.757
62831,587400,556,6,16/08/2014,657,1,0,0,0,5287.4565
62832,663924,540,4,07/05/2015,466,1,1,0,0,5673.7554
62833,234927,481,4,28/03/2013,633,1,1,0,1,6537.211
62834,225540,559,7,31/03/2013,0,0,0,0,0,-273.93213
62835,311784,335,5,22/11/2013,2611,1,1,0,0,14607.806
62836,168897,1065,2,26/03/2013,460,1,1,0,1,4722.741
62837,257239,209,6,28/02/2015,477,1,0,0,0,4310.178
62838,445948,265,6,07/03/2015,275,1,0,0,0,2423.771
62839,533738,13,5,07/06/2013,421,1,1,0,0,5404.288
62840,554373,276,7,30/03/2014,0,0,0,0,0,64.685356
62841,401517,371,3,08/04/2015,484,1,0,0,1,5088.608
62842,627177,488,6,15/03/2014,380,1,0,0,0,3609.3022
62843,617756,364,7,14/06/2015,0,0,0,0,0,-150.40906
62844,678631,221,7,17/08/2014,0,0,0,0,0,-46.05164
62845,710516,190,6,22/02/2014,540,1,0,0,0,5350.708
62846,669400,239,1,26/05/2014,445,1,0,0,0,4294.4062
62847,635655,801,2,10/09/2013,528,1,1,0,0,5941.2188
62848,151630,273,6,27/07/2013,513,1,0,0,0,4557.9614
62849,643327,718,2,19/05/2015,964,1,1,0,0,9528.402
62850,544323,540,4,21/05/2015,457,1,1,0,0,5483.361
62851,402854,827,3,20/08/2014,1863,1,1,0,1,14611.455
62852,146302,398,3,17/04/2013,431,1,0,0,0,3523.3833
62853,204341,853,7,26/07/2015,0,0,0,0,0,82.58177
62854,574288,1021,6,27/09/2014,1075,1,0,0,0,8530.495
62855,470242,324,5,22/08/2014,664,1,1,0,1,6244.918
62856,623338,230,5,10/07/2015,909,1,0,0,0,7971.6587
62857,648578,87,1,29/06/2015,1006,1,1,0,0,10648.929
62858,80285,730,2,29/04/2014,1010,1,1,0,0,9999.971
62859,685269,538,6,31/05/2014,326,1,0,0,0,3159.7961
62860,375563,664,2,10/02/2015,533,1,0,0,1,4348.5522
62861,608095,598,7,24/11/2013,0,0,0,0,0,157.22203
62862,137865,285,3,11/03/2015,436,1,0,0,0,4603.043
62863,252005,15,1,30/03/2015,923,1,1,0,0,10711.2295
62864,575171,848,5,03/01/2014,716,1,0,0,1,6266.348
62865,5921,213,2,29/10/2013,532,1,0,0,1,5468.048
62866,11774,314,3,17/04/2013,491,1,0,0,0,4240.4395
62867,168698,181,7,09/03/2014,0,0,0,0,0,22.245823
62868,171151,274,1,08/06/2015,1112,1,0,0,0,7516.219
62869,402728,498,4,25/04/2013,898,1,1,0,0,6477.385
62870,507245,806,6,14/03/2015,501,1,0,0,0,5609.6206
62871,531012,753,7,08/12/2013,0,0,0,0,0,85.84049
62872,179261,793,5,20/12/2013,764,1,1,0,0,9131.313
62873,83932,349,3,05/03/2014,780,1,1,0,0,8402.583
62874,177482,724,5,03/04/2015,0,0,1,b,1,-25.552668
62875,463002,676,4,14/08/2014,1631,1,0,0,1,6742.294
62876,648689,952,3,19/03/2014,473,1,1,0,0,5294.8438
62877,413805,161,4,06/06/2013,763,1,1,0,0,7739.5015
62878,583044,852,3,19/11/2014,515,1,0,0,0,4475.574
62879,688210,180,3,08/10/2014,861,1,1,0,0,7624.2285
62880,561876,816,3,03/04/2013,837,1,0,0,1,6319.9683
62881,107134,275,3,01/07/2015,653,1,1,0,0,6778.8394
62882,617238,91,5,23/08/2013,449,1,0,0,1,4123.5923
62883,550100,817,6,25/04/2015,2020,1,0,0,0,14569.907
62884,482204,222,5,08/08/2014,594,1,1,0,1,5550.2793
62885,614584,393,5,08/11/2013,667,1,1,0,0,7079.1553
62886,402223,90,6,14/02/2015,1144,1,0,0,0,8765.554
62887,596901,276,6,25/05/2013,245,1,0,0,0,2281.6157
62888,295586,485,5,27/09/2013,462,1,1,0,0,4957.1235
62889,649556,17,2,27/05/2014,669,1,0,0,0,5616.707
62890,5826,687,6,17/05/2014,749,1,0,0,0,6749.496
62891,434886,1073,5,19/12/2014,913,1,1,0,0,9735.957
62892,56490,643,3,07/05/2014,1072,1,1,0,0,9340.872
62893,372551,522,3,19/02/2014,614,1,1,0,0,6528.7227
62894,419247,917,3,23/04/2014,673,1,0,0,1,5321.819
62895,63019,766,6,08/06/2013,480,1,0,0,0,4804.742
62896,457827,363,5,13/02/2015,852,1,0,0,0,6812.932
62897,269264,688,6,07/09/2013,176,1,0,0,0,1467.3422
62898,275724,467,3,03/09/2014,1677,1,1,0,0,14134.939
62899,70164,1020,4,26/12/2013,0,0,0,c,1,28.384697
62900,112575,712,3,10/06/2015,505,1,0,0,0,5722.1235
62901,542541,1084,2,22/04/2014,850,1,0,0,1,6986.4634
62902,57022,798,4,10/01/2013,1008,1,1,0,0,9115.315
62903,26643,196,7,10/11/2013,0,0,0,0,0,-45.08044
62904,624377,13,6,24/05/2014,326,1,0,0,0,3169.513
62905,636326,807,1,07/01/2013,1155,1,1,0,1,13337.274
62906,121753,967,6,19/04/2014,856,1,0,0,0,6906.4927
62907,564447,1063,7,23/02/2014,0,0,0,0,0,-224.88722
62908,267722,1053,1,01/06/2015,1370,1,1,0,0,13356.549
62909,516955,657,6,11/07/2015,466,1,0,0,0,4539.648
62910,495652,301,2,28/04/2015,589,1,1,0,0,6654.575
62911,690523,801,4,10/01/2013,447,1,1,0,0,4888.7866
62912,415510,152,1,14/04/2014,873,1,1,0,1,10567.436
62913,402667,639,5,08/02/2013,600,1,1,0,0,6542.27
62914,307218,903,3,15/04/2015,629,1,1,0,0,6593.939
62915,467669,630,7,13/04/2014,0,0,0,0,0,-52.451546
62916,16297,1023,2,12/08/2014,498,1,0,0,1,4205.7686
62917,25524,805,4,24/01/2013,650,1,1,0,0,7785.4624
62918,377460,20,6,02/11/2013,575,1,0,0,0,5604.9478
62919,270553,337,7,05/04/2015,0,0,0,0,1,150.68805
62920,139415,808,4,29/08/2013,667,1,1,0,0,7949.4233
62921,655763,974,2,10/02/2015,1590,1,0,0,0,10766.534
62922,85112,521,2,11/02/2014,305,1,0,0,0,3053.2651
62923,356244,357,5,06/09/2013,834,1,0,0,0,7243.594
62924,132698,1051,1,06/01/2014,0,0,1,a,0,360.31137
62925,425994,147,2,24/03/2015,744,1,0,0,0,6887.668
62926,323137,315,6,04/05/2013,321,1,0,0,0,2855.2722
62927,605421,805,2,07/04/2015,514,1,0,0,1,5597.6567
62928,370578,36,1,24/02/2014,1075,1,0,0,0,8034.3394
62929,587105,541,2,01/10/2013,817,1,0,0,0,6677.357
62930,620809,74,3,23/04/2014,783,1,0,0,1,6557.99
62931,587910,986,2,12/05/2015,595,1,0,0,0,5012.982
62932,341240,133,5,02/08/2013,1024,1,1,0,1,8822.385
62933,58790,888,4,15/05/2014,666,1,0,0,0,5754.593
62934,611008,996,7,22/03/2015,0,0,0,0,0,14.627263
62935,667210,950,4,14/08/2014,436,1,0,0,1,4337.093
62936,266627,1090,3,25/02/2015,775,1,0,0,0,6671.4507
62937,122934,159,2,12/03/2013,553,1,0,0,0,5653.704
62938,33281,936,3,24/06/2015,789,1,0,0,0,6516.3975
62939,327083,1056,5,18/10/2013,328,1,0,0,0,3369.0388
62940,298707,945,6,24/05/2014,335,1,0,0,0,2689.5334
62941,53063,942,6,05/01/2013,429,1,0,0,1,4630.9272
62942,447238,812,7,06/07/2014,0,0,0,0,0,-82.74026
62943,386837,980,6,25/01/2014,456,1,0,0,0,4871.921
62944,580697,250,4,19/12/2013,900,1,1,0,0,11099.469
62945,60556,571,3,06/11/2013,494,1,1,0,0,6372.4927
62946,38684,552,3,09/04/2014,673,1,0,0,0,5273.4414
62947,335976,122,5,25/04/2014,747,1,0,0,1,6219.0195
62948,7342,965,2,09/09/2014,792,1,0,0,0,5879.939
62949,291502,374,6,15/03/2014,469,1,0,0,0,4935.62
62950,680738,288,5,03/04/2015,0,0,1,b,1,167.22298
62951,327669,1049,4,16/07/2015,711,1,1,0,0,6951.117
62952,563850,814,2,29/10/2013,576,1,0,0,1,4524.9766
62953,479732,211,4,11/09/2014,1357,1,0,0,0,10796.481
62954,374328,296,1,14/07/2014,964,1,1,0,0,9591.836
62955,660018,528,2,02/04/2013,960,1,0,0,1,8185.935
62956,706439,242,5,30/05/2014,435,1,0,0,0,4710.7153
62957,125633,663,5,03/10/2014,0,0,1,a,0,-234.17007
62958,571758,511,1,07/01/2013,924,1,1,0,0,9065.031
62959,270451,625,1,22/07/2013,548,1,0,0,1,5055.5977
62960,669305,634,3,22/01/2014,567,1,1,0,0,6098.621
62961,585527,267,1,21/10/2013,950,1,1,0,0,8807.964
62962,626052,17,1,16/02/2015,1021,1,1,0,0,10192.707
62963,596286,189,7,07/06/2015,0,0,0,0,0,154.69708
62964,210236,165,6,13/07/2013,318,1,0,0,0,3051.1055
62965,617241,147,2,21/04/2015,664,1,0,0,0,6270.48
62966,559844,895,6,26/10/2013,862,1,0,0,0,6822.84
62967,593966,588,3,20/02/2013,646,1,1,0,0,6342.62
62968,356474,651,2,03/03/2015,1026,1,1,0,0,9409.968
62969,557846,433,5,22/11/2013,665,1,1,0,0,6955.887
62970,592939,605,2,30/04/2013,603,1,1,0,0,7393.0
62971,110126,117,6,27/09/2014,309,1,0,0,0,2766.5476
62972,473223,491,3,25/02/2015,471,1,0,0,0,4914.865
62973,646984,129,4,29/05/2014,0,0,0,a,0,71.879364
62974,58542,252,1,22/07/2013,724,1,0,0,1,7086.8823
62975,131524,954,3,22/07/2015,771,1,0,0,1,6046.242
62976,448746,683,4,01/08/2013,1093,1,1,0,1,9825.943
62977,90507,503,6,09/05/2015,521,1,0,0,0,5616.3154
62978,353310,1107,5,23/08/2013,520,1,0,0,1,4320.253
62979,579186,290,5,12/06/2015,636,1,0,0,0,5733.1284
62980,652579,949,5,10/07/2015,454,1,0,0,0,4906.0723
62981,575265,174,2,16/06/2015,532,1,1,0,0,6099.176
62982,169671,1026,5,31/07/2015,1433,1,1,0,1,12581.691
62983,692438,1115,1,21/04/2014,0,0,0,b,1,67.9442
62984,521318,517,3,19/06/2013,558,1,1,0,0,5819.7915
62985,163976,867,2,31/03/2015,421,1,1,0,0,5431.39
62986,675511,707,2,19/05/2015,1124,1,1,0,0,10647.485
62987,492266,867,6,12/07/2014,464,1,0,0,0,4744.709
62988,283537,592,6,04/04/2015,478,1,0,0,0,4849.9478
62989,85072,522,6,25/07/2015,726,1,0,0,0,7509.2705
62990,628552,190,1,23/02/2015,646,1,0,0,0,5960.3276
62991,219278,121,6,15/03/2014,203,1,0,0,0,1489.7832
62992,423665,209,5,27/02/2015,519,1,0,0,0,4788.3867
62993,538972,1003,4,19/06/2014,0,0,1,a,0,20.181828
62994,626919,290,4,03/01/2013,594,1,0,0,1,5111.0386
62995,690452,1065,1,16/09/2013,458,1,0,0,0,3808.1968
62996,239986,1058,4,27/11/2014,789,1,1,0,0,8518.755
62997,605273,929,3,09/07/2014,654,1,0,0,0,5251.6313
62998,275309,931,3,10/07/2013,580,1,0,0,1,4911.1772
62999,228651,665,6,22/06/2013,0,0,0,0,0,-174.10779
63000,148474,647,6,17/08/2013,511,1,0,0,0,4361.1167
63001,400982,157,7,08/06/2014,0,0,0,0,0,59.77885
63002,289990,684,2,03/09/2013,389,1,0,0,1,3497.3984
63003,497651,721,3,04/09/2013,667,1,0,0,0,5834.5073
